id,valor
203,49630
204,85200
205,77636
206,79283
207,97293
208,84530
209,56461
210,33752
211,93973
212,2715
213,27240
214,41287
215,61359
216,89113
217,89505
218,88966
219,81856
220,1763
221,39104
222,16677
223,4956
224,26165
225,61294
226,32535
227,56032
228,75677
229,57824
230,61994
231,15473
232,8488
233,93644
234,38456
235,85903
236,75601
237,69654
238,9348
239,69333
240,71935
241,2513
242,16965
243,57637
244,28660
245,35650
246,62622
247,25505
248,94731
249,43632
250,94172
251,54650
252,4498
253,74064
254,52682
255,86317
256,65876
257,411
258,48873
259,34117
260,50577
261,61049
262,77071
263,89151
264,41136
265,91251
266,45771
267,58195
268,1143
269,50556
270,1337
271,53377
272,40908
273,23640
274,25435
275,97274
276,36212
277,70172
278,50673
279,91409
280,7553
281,27321
282,61783
283,30976
284,11802
285,22091
286,34712
287,45286
288,12192
289,51538
290,93456
291,75653
292,52173
293,48313
294,12120
295,75087
296,50440
297,34037
298,16967
299,91223
300,19817
301,49069
302,66615
303,6156
304,68317
305,39300
306,39134
307,65271
308,7600
309,7278
310,28576
311,16981
312,36432
313,3181
314,69017
315,81640
316,69560
317,55331
318,8163
319,28729
320,58225
321,20562
322,42937
323,62148
324,9490
325,22156
326,19762
327,9643
328,78342
329,82964
330,57649
331,19457
332,41850
333,20891
334,22625
335,94690
336,62166
337,83642
338,12
339,87873
340,56854
341,13603
342,26193
343,82803
344,16628
345,91772
346,6333
347,26462
348,21505
349,16437
350,86120
351,41281
352,7763
353,56697
354,35904
355,12308
356,73468
357,83531
358,40187
359,75886
360,32123
361,94956
362,17903
363,9417
364,39315
365,77172
366,66356
367,19462
368,43138
369,96301
370,1013
371,13096
372,42403
373,29647
374,89239
375,24341
376,51660
377,49375
378,62771
379,31969
380,31346
381,93191
382,23069
383,9691
384,17572
385,80639
386,99701
387,83408
388,83564
389,97563
390,60610
391,66607
392,67188
393,64158
394,18920
395,27330
396,50718
397,10430
398,29889
399,29941
400,4016
401,10119
402,76703
403,70842
404,33049
405,96685
406,78195
407,56821
408,76018
409,33421
410,54819
411,90476
412,85666
413,91468
414,94235
415,40090
416,77851
417,62953
418,30854
419,12488
420,84304
421,55610
422,94255
423,28480
424,68156
425,22812
426,91516
427,44962
428,47915
429,88282
430,66612
431,40815
432,99446
433,54204
434,82615
435,37736
436,58337
437,3739
438,43336
439,94446
440,73813
441,23120
442,89558
443,95556
444,16375
445,75735
446,17186
447,91169
448,90545
449,21230
450,87707
451,17480
452,80251
453,57194
454,42557
455,7864
456,20300
457,33928
458,70034
459,83577
460,5771
461,251
462,53910
463,27476
464,10971
465,77904
466,94444
467,19578
468,58948
469,38239
470,8860
471,98000
472,12597
473,54533
474,55689
475,74268
476,37098
477,5587
478,17455
479,62033
480,34028
481,97456
482,47095
483,48061
484,65098
485,6433
486,81981
487,75444
488,78899
489,8505
490,50750
491,73599
492,26000
493,24141
494,9239
495,69353
496,93436
497,8185
498,94135
499,99340
500,8552
501,47079
502,85239
503,8196
504,5579
505,70197
506,26855
507,95994
508,38681
509,98534
510,34954
511,81713
512,78057
513,24535
514,56012
515,97083
516,76496
517,81498
518,23863
519,93962
520,90467
521,27592
522,11150
523,7425
524,62942
525,20125
526,16825
527,42423
528,11094
529,64849
530,97803
531,88394
532,42839
533,91625
534,54795
535,57479
536,41035
537,49057
538,17267
539,37718
540,37426
541,66777
542,55238
543,9465
544,95168
545,76183
546,41561
547,73452
548,67147
549,44149
550,46367
551,69439
552,27324
553,55143
554,46495
555,58788
556,89602
557,30012
558,67311
559,53488
560,51873
561,57091
562,41731
563,7047
564,9408
565,95887
566,2522
567,92261
568,87846
569,57869
570,36353
571,2538
572,68096
573,60489
574,22077
575,32988
576,47484
577,17025
578,77423
579,32553
580,89448
581,95358
582,32846
583,33781
584,88322
585,80070
586,60673
587,87990
588,4569
589,61832
590,79987
591,26110
592,26192
593,69306
594,50973
595,98405
596,70264
597,59615
598,82191
599,34265
600,85386
601,16672
602,44129
603,89270
604,79158
605,67346
606,87542
607,62264
608,49833
609,94774
610,59461
611,61129
612,10640
613,263
614,23917
615,12353
616,93982
617,59046
618,25762
619,79927
620,92102
621,52288
622,9797
623,34013
624,42866
625,10086
626,28347
627,42370
628,37712
629,56222
630,30264
631,57458
632,24489
633,24097
634,99107
635,30755
636,24516
637,80352
638,6402
639,28277
640,32041
641,23891
642,72479
643,61067
644,11750
645,71318
646,31284
647,36474
648,62581
649,23479
650,20044
651,48329
652,24935
653,18301
654,37121
655,99638
656,68190
657,46954
658,46387
659,76412
660,43496
661,65753
662,19990
663,89145
664,61375
665,2924
666,4923
667,27430
668,32243
669,41389
670,92665
671,29836
672,25822
673,84693
674,73117
675,93532
676,6348
677,59678
678,17556
679,95669
680,70961
681,51089
682,32616
683,21910
684,44194
685,5565
686,53077
687,52320
688,98644
689,56290
690,63918
691,6860
692,49588
693,82457
694,32474
695,18900
696,10350
697,44432
698,7402
699,885
700,83115
701,42697
702,58185
703,2054
704,89802
705,45643
706,37625
707,46412
708,6147
709,95363
710,59900
711,56721
712,54941
713,11076
714,12309
715,45090
716,14785
717,88486
718,93311
719,32567
720,25989
721,9645
722,83696
723,96280
724,45675
725,50098
726,60829
727,49580
728,50275
729,12628
730,47635
731,29697
732,56560
733,87245
734,32355
735,94652
736,45995
737,73962
738,49625
739,97625
740,89206
741,48272
742,17370
743,51417
744,18746
745,66003
746,39948
747,65167
748,41093
749,41053
750,25358
751,34531
752,43393
753,43289
754,98014
755,30385
756,67804
757,86844
758,63628
759,38330
760,62219
761,9145
762,15461
763,12310
764,75825
765,41391
766,79423
767,80509
768,45136
769,96997
770,21060
771,74167
772,49442
773,34161
774,1811
775,2204
776,50262
777,660
778,52261
779,73899
780,32431
781,33213
782,3677
783,59328
784,29643
785,80565
786,93026
787,76271
788,21680
789,99331
790,4578
791,18801
792,31805
793,34934
794,42209
795,86549
796,2714
797,39182
798,28311
799,68135
800,81823
801,42218
802,86805
803,85026
804,18538
805,66004
806,94432
807,80474
808,9062
809,25362
810,52591
811,19481
812,61733
813,77905
814,665
815,7674
816,16636
817,33893
818,52933
819,65946
820,2403
821,5891
822,43128
823,84294
824,41800
825,14059
826,27373
827,94611
828,24541
829,13563
830,54248
831,20531
832,85569
833,8797
834,52864
835,87328
836,80443
837,98374
838,35040
839,19021
840,17610
841,78631
842,95339
843,50884
844,95076
845,55256
846,46136
847,94562
848,69321
849,76226
850,77359
851,72056
852,73710
853,69447
854,85465
855,34833
856,12026
857,50827
858,25426
859,53184
860,16685
861,10837
862,68760
863,3639
864,95152
865,19764
866,22047
867,48500
868,27429
869,43194
870,76927
871,97955
872,65679
873,78954
874,71372
875,28513
876,12218
877,4931
878,31132
879,4808
880,47838
881,9156
882,56406
883,83523
884,35449
885,68735
886,33080
887,67438
888,73736
889,90236
890,56530
891,33528
892,11049
893,32092
894,11451
895,20038
896,61343
897,14917
898,2959
899,73729
900,41953
901,16609
902,80843
903,77262
904,67747
905,57810
906,17203
907,60543
908,44051
909,43267
910,91482
911,3439
912,84634
913,53310
914,31995
915,44884
916,95380
917,62787
918,27748
919,66844
920,45793
921,86526
922,18991
923,27245
924,75941
925,77175
926,44703
927,9255
928,2441
929,61091
930,63852
931,22314
932,49567
933,17156
934,24566
935,41592
936,76003
937,77852
938,95434
939,69535
940,44639
941,28501
942,30807
943,51477
944,18145
945,96430
946,16025
947,35434
948,24092
949,85622
950,75923
951,1183
952,74714
953,37763
954,62693
955,86008
956,96730
957,59504
958,86149
959,85675
960,69454
961,89499
962,38620
963,7790
964,43668
965,68584
966,13053
967,96497
968,27398
969,56176
970,56178
971,87619
972,3783
973,66427
974,17118
975,31519
976,46156
977,72183
978,19779
979,3368
980,65198
981,51932
982,15654
983,80034
984,21872
985,66633
986,94075
987,2892
988,37168
989,21479
990,41248
991,19435
992,68693
993,88525
994,39531
995,80936
996,51899
997,42764
998,79567
999,19232
1000,93883
1001,9371
1002,69769
1003,70306
1004,95315
1005,32593
1006,41532
1007,40518
1008,30756
1009,83654
1010,22845
1011,81521
1012,68362
1013,48879
1014,61941
1015,6260
1016,80562
1017,97761
1018,2207
1019,37225
1020,34054
1021,54603
1022,78545
1023,60439
1024,1812
1025,38217
1026,5039
1027,4701
1028,15574
1029,48907
1030,38877
1031,12518
1032,98098
1033,81543
1034,11097
1035,8352
1036,87089
1037,86860
1038,97413
1039,1414
1040,61171
1041,31368
1042,67814
1043,2408
1044,12210
1045,93165
1046,21752
1047,63964
1048,53391
1049,59819
1050,4907
1051,10286
1052,40117
1053,49022
1054,16795
1055,48338
1056,22210
1057,95551
1058,32455
1059,45198
1060,44042
1061,33126
1062,82172
1063,61319
1064,50961
1065,71737
1066,19688
1067,91601
1068,37297
1069,28743
1070,23315
1071,47509
1072,8381
1073,80065
1074,4425
1075,61011
1076,20171
1077,48928
1078,77112
1079,73497
1080,69119
1081,65059
1082,73746
1083,15083
1084,30319
1085,37474
1086,25395
1087,45797
1088,53037
1089,23768
1090,70319
1091,72982
1092,22107
1093,74732
1094,65580
1095,41643
1096,62358
1097,76669
1098,77020
1099,24312
1100,21798
1101,64844
1102,7178
1103,79669
1104,12044
1105,6854
1106,16611
1107,517
1108,87151
1109,64349
1110,74094
1111,84698
1112,94160
1113,49745
1114,38469
1115,4200
1116,77856
1117,8450
1118,97334
1119,24531
1120,27639
1121,17110
1122,94055
1123,88389
1124,82802
1125,88620
1126,3909
1127,47939
1128,11836
1129,31208
1130,86065
1131,69414
1132,43643
1133,60277
1134,50716
1135,17123
1136,4638
1137,59799
1138,91141
1139,47420
1140,81107
1141,30143
1142,62218
1143,64975
1144,54116
1145,88216
1146,37082
1147,67762
1148,57935
1149,18007
1150,55775
1151,10303
1152,26212
1153,52562
1154,29997
1155,7279
1156,21105
1157,56819
1158,95177
1159,70106
1160,36094
1161,85444
1162,93230
1163,40967
1164,37553
1165,95200
1166,75827
1167,73017
1168,72388
1169,60569
1170,34814
1171,42652
1172,3615
1173,69188
1174,71200
1175,31306
1176,10487
1177,35146
1178,95143
1179,77197
1180,21042
1181,69969
1182,74519
1183,70003
1184,57697
1185,86287
1186,44468
1187,392
1188,901
1189,50139
1190,38429
1191,93105
1192,51501
1193,70114
1194,55183
1195,51797
1196,24816
1197,25076
1198,61010
1199,96201
1200,5164
1201,11201
1202,93796
1203,11307
1204,83537
1205,66961
1206,50921
1207,69011
1208,21145
1209,68350
1210,19756
1211,72195
1212,48920
1213,51439
1214,36982
1215,77913
1216,38705
1217,24425
1218,43360
1219,68482
1220,63577
1221,23864
1222,71482
1223,57926
1224,86539
1225,64584
1226,76654
1227,82425
1228,14017
1229,21526
1230,84594
1231,95797
1232,46375
1233,1241
1234,80920
1235,26229
1236,26772
1237,97663
1238,80649
1239,21256
1240,38135
1241,54823
1242,38468
1243,92364
1244,33287
1245,33285
1246,14931
1247,14138
1248,8456
1249,22813
1250,98836
1251,68252
1252,85185
1253,73313
1254,87404
1255,43722
1256,99055
1257,57819
1258,38657
1259,43335
1260,10505
1261,52017
1262,86959
1263,5126
1264,99723
1265,80458
1266,56179
1267,57668
1268,31556
1269,67140
1270,76580
1271,81973
1272,28873
1273,6250
1274,43271
1275,14700
1276,33955
1277,43583
1278,89301
1279,28255
1280,64737
1281,14975
1282,1505
1283,82654
1284,19001
1285,66226
1286,49274
1287,95889
1288,52958
1289,49284
1290,34361
1291,25752
1292,86919
1293,76393
1294,39682
1295,99367
1296,28479
1297,24869
1298,17059
1299,87800
1300,56007
1301,99147
1302,57837
1303,15470
1304,6529
1305,61202
1306,6359
1307,62838
1308,40081
1309,18914
1310,67359
1311,82982
1312,4623
1313,12372
1314,84997
1315,59484
1316,48627
1317,82712
1318,36429
1319,92463
1320,34264
1321,722
1322,4476
1323,54306
1324,27269
1325,95739
1326,85896
1327,74225
1328,66062
1329,75576
1330,85751
1331,39646
1332,63423
1333,22535
1334,93100
1335,67431
1336,76342
1337,25604
1338,77999
1339,56385
1340,5807
1341,29560
1342,49666
1343,83001
1344,90175
1345,14998
1346,58313
1347,95993
1348,62851
1349,83532
1350,99238
1351,42566
1352,10136
1353,41534
1354,36737
1355,31080
1356,56246
1357,82748
1358,59196
1359,91850
1360,12045
1361,63331
1362,91065
1363,25640
1364,97678
1365,82427
1366,84120
1367,2566
1368,23611
1369,16900
1370,81486
1371,28546
1372,23547
1373,99741
1374,808
1375,64553
1376,95625
1377,54984
1378,23530
1379,2718
1380,52848
1381,70472
1382,82118
1383,21989
1384,23261
1385,49942
1386,97435
1387,65641
1388,20597
1389,42637
1390,37585
1391,59886
1392,37842
1393,68435
1394,39246
1395,87772
1396,67066
1397,23236
1398,75381
1399,90170
1400,34894
1401,55504
1402,55329
1403,25011
1404,26150
1405,61950
1406,79750
1407,75377
1408,90547
1409,84643
1410,28766
1411,61827
1412,3991
1413,75406
1414,30688
1415,51218
1416,49562
1417,92025
1418,28706
1419,14853
1420,58763
1421,93900
1422,41088
1423,15025
1424,10212
1425,70299
1426,29034
1427,35558
1428,22024
1429,33217
1430,95201
1431,83230
1432,782
1433,56588
1434,89367
1435,41857
1436,1388
1437,77115
1438,18603
1439,18346
1440,61931
1441,84124
1442,40850
1443,58701
1444,78537
1445,75448
1446,64250
1447,89211
1448,6938
1449,18030
1450,74949
1451,87517
1452,94467
1453,31541
1454,38988
1455,81054
1456,18188
1457,63993
1458,8907
1459,70648
1460,61097
1461,53124
1462,48227
1463,30030
1464,12305
1465,27032
1466,48864
1467,48432
1468,4561
1469,34559
1470,69855
1471,38006
1472,49556
1473,41329
1474,62118
1475,45990
1476,53660
1477,60229
1478,87808
1479,69720
1480,47906
1481,50922
1482,76468
1483,9793
1484,54277
1485,96993
1486,50270
1487,20060
1488,55776
1489,68240
1490,63545
1491,71335
1492,62017
1493,716
1494,4716
1495,82581
1496,8976
1497,95338
1498,56618
1499,28669
1500,49489
1501,63430
1502,69187
1503,14790
1504,73873
1505,66100
1506,94171
1507,90745
1508,43536
1509,24717
1510,7133
1511,70401
1512,59721
1513,32231
1514,2816
1515,97498
1516,72359
1517,95901
1518,18658
1519,67635
1520,4348
1521,53279
1522,94351
1523,59250
1524,58688
1525,62430
1526,18139
1527,44091
1528,33618
1529,33351
1530,48549
1531,61535
1532,35712
1533,75064
1534,57990
1535,87242
1536,2167
1537,11152
1538,96412
1539,95775
1540,47066
1541,30090
1542,83835
1543,88814
1544,26790
1545,16932
1546,20535
1547,47367
1548,7533
1549,71136
1550,47584
1551,82082
1552,55021
1553,759
1554,16661
1555,29240
1556,68705
1557,23027
1558,49952
1559,6369
1560,10795
1561,15512
1562,1876
1563,53999
1564,28507
1565,74587
1566,8395
1567,90657
1568,23200
1569,30182
1570,29883
1571,27226
1572,47928
1573,59525
1574,36145
1575,518
1576,22167
1577,91149
1578,60478
1579,73267
1580,49668
1581,99690
1582,58793
1583,97499
1584,12418
1585,83805
1586,44000
1587,53948
1588,7856
1589,44708
1590,79134
1591,13541
1592,72712
1593,83664
1594,78359
1595,77322
1596,64887
1597,10417
1598,72564
1599,87881
1600,9354
1601,63281
1602,98067
1603,85244
1604,33665
1605,20021
1606,7034
1607,14668
1608,71511
1609,20699
1610,7657
1611,75415
1612,88918
1613,29675
1614,18539
1615,21811
1616,35939
1617,73433
1618,72204
1619,15688
1620,60826
1621,4055
1622,78563
1623,2007
1624,10571
1625,1257
1626,95691
1627,3032
1628,68031
1629,90882
1630,62011
1631,47518
1632,94724
1633,68790
1634,8838
1635,34355
1636,53387
1637,35202
1638,79525
1639,57339
1640,40776
1641,24212
1642,7839
1643,15232
1644,27152
1645,88250
1646,13679
1647,77523
1648,75916
1649,6782
1650,4281
1651,6722
1652,59725
1653,98149
1654,28610
1655,43620
1656,45041
1657,60116
1658,62081
1659,47036
1660,34221
1661,2198
1662,26198
1663,98372
1664,97914
1665,60905
1666,73098
1667,69499
1668,57570
1669,43141
1670,28186
1671,16219
1672,80441
1673,82647
1674,36920
1675,53366
1676,33945
1677,95351
1678,34297
1679,77394
1680,23492
1681,68547
1682,18506
1683,78774
1684,2700
1685,44050
1686,11500
1687,52075
1688,22424
1689,16603
1690,75155
1691,94593
1692,69208
1693,75915
1694,30827
1695,22767
1696,78150
1697,31973
1698,27095
1699,80560
1700,95680
1701,75247
1702,32008
1703,62775
1704,24484
1705,21067
1706,11384
1707,91185
1708,63943
1709,9789
1710,40421
1711,45256
1712,11216
1713,70154
1714,52672
1715,13090
1716,96482
1717,42932
1718,11542
1719,36552
1720,96862
1721,36148
1722,42691
1723,59856
1724,36254
1725,15110
1726,72639
1727,87820
1728,97519
1729,19051
1730,29705
1731,6411
1732,90650
1733,67873
1734,88434
1735,18631
1736,40195
1737,29948
1738,27646
1739,53174
1740,36803
1741,67703
1742,12102
1743,53295
1744,55153
1745,38662
1746,65682
1747,33505
1748,41903
1749,44190
1750,91901
1751,61069
1752,39145
1753,78980
1754,51168
1755,62277
1756,87165
1757,36797
1758,9551
1759,98169
1760,57503
1761,21896
1762,48201
1763,19042
1764,83383
1765,46094
1766,86343
1767,38341
1768,97562
1769,57664
1770,50846
1771,37725
1772,23884
1773,75684
1774,73632
1775,6186
1776,21233
1777,12702
1778,65260
1779,74769
1780,42948
1781,83446
1782,21602
1783,62523
1784,44540
1785,82491
1786,16297
1787,22939
1788,51087
1789,86328
1790,67341
1791,82430
1792,65595
1793,42641
1794,43574
1795,50587
1796,31620
1797,17171
1798,58629
1799,17412
1800,77959
1801,93364
1802,10455
1803,3865
1804,72728
1805,38841
1806,81452
1807,67906
1808,16256
1809,77392
1810,76113
1811,20652
1812,78848
1813,5741
1814,48995
1815,66175
1816,46642
1817,84962
1818,69102
1819,75237
1820,19828
1821,14207
1822,39181
1823,79715
1824,41796
1825,26023
1826,89189
1827,2496
1828,66375
1829,81561
1830,98467
1831,76926
1832,45668
1833,79135
1834,13167
1835,84419
1836,71066
1837,54245
1838,60614
1839,79833
1840,74590
1841,50643
1842,80397
1843,48043
1844,71011
1845,62575
1846,81770
1847,91344
1848,41562
1849,45718
1850,8420
1851,23575
1852,77549
1853,8920
1854,51046
1855,6054
1856,8569
1857,86745
1858,32127
1859,55333
1860,39442
1861,94484
1862,70829
1863,6514
1864,47708
1865,74486
1866,86727
1867,84052
1868,64678
1869,75081
1870,8148
1871,34198
1872,36810
1873,10516
1874,33515
1875,21369
1876,74816
1877,80208
1878,86174
1879,95216
1880,75165
1881,20043
1882,85960
1883,15451
1884,74517
1885,29132
1886,91103
1887,75500
1888,92507
1889,51397
1890,47924
1891,7808
1892,69094
1893,66786
1894,12232
1895,62053
1896,97184
1897,82878
1898,60442
1899,50205
1900,91649
1901,78354
1902,55575
1903,17716
1904,61831
1905,30094
1906,55154
1907,76354
1908,7035
1909,80478
1910,64229
1911,28737
1912,54052
1913,94911
1914,99336
1915,40822
1916,89055
1917,83237
1918,34448
1919,84780
1920,2502
1921,7552
1922,88711
1923,66357
1924,73812
1925,58596
1926,7689
1927,92574
1928,30110
1929,22621
1930,21475
1931,53868
1932,40032
1933,3485
1934,3617
1935,93640
1936,45487
1937,52304
1938,9769
1939,11986
1940,61331
1941,70442
1942,19602
1943,48710
1944,93758
1945,19991
1946,3354
1947,95240
1948,31835
1949,93189
1950,12395
1951,95310
1952,66240
1953,32850
1954,46365
1955,86
1956,16544
1957,73152
1958,36327
1959,64916
1960,50310
1961,73501
1962,89369
1963,65395
1964,84527
1965,94704
1966,1324
1967,17355
1968,20270
1969,72720
1970,68738
1971,65532
1972,53671
1973,76169
1974,21672
1975,80847
1976,56185
1977,73917
1978,46235
1979,48165
1980,97865
1981,20604
1982,28040
1983,13565
1984,69721
1985,42535
1986,70962
1987,94670
1988,81016
1989,36040
1990,92367
1991,41762
1992,79511
1993,72161
1994,40513
1995,77550
1996,22255
1997,54419
1998,77676
1999,80379
2000,84806
2001,45397
2002,12867
2003,56583
2004,49936
2005,6104
2006,69807
2007,20097
2008,27536
2009,90088
2010,23846
2011,89720
2012,17710
2013,53137
2014,87747
2015,42042
2016,54659
2017,49140
2018,73552
2019,76564
2020,22953
2021,29917
2022,23932
2023,27566
2024,36886
2025,75501
2026,1947
2027,42333
2028,34669
2029,46223
2030,66208
2031,350
2032,84737
2033,97802
2034,76010
2035,20391
2036,30957
2037,52519
2038,18433
2039,15340
2040,33266
2041,15297
2042,95988
2043,91722
2044,10881
2045,84352
2046,32909
2047,67143
2048,13062
2049,89110
2050,37997
2051,47769
2052,29183
2053,5961
2054,32947
2055,48992
2056,9865
2057,26554
2058,23165
2059,44359
2060,37167
2061,15869
2062,36609
2063,55608
2064,2759
2065,58436
2066,2251
2067,92575
2068,65161
2069,95284
2070,19879
2071,96492
2072,21127
2073,1195
2074,61293
2075,35516
2076,55939
2077,5814
2078,50834
2079,48209
2080,37237
2081,11324
2082,42704
2083,93025
2084,38949
2085,38759
2086,56307
2087,42614
2088,21443
2089,60911
2090,4378
2091,66346
2092,72463
2093,65811
2094,69326
2095,37938
2096,8751
2097,10616
2098,75336
2099,47376
2100,35681
2101,71142
2102,85078
2103,6479
2104,7771
2105,16542
2106,63486
2107,51212
2108,45260
2109,40744
2110,85545
2111,41019
2112,16218
2113,54080
2114,28334
2115,38188
2116,6643
2117,70802
2118,67039
2119,84547
2120,98585
2121,3811
2122,66975
2123,35501
2124,73960
2125,52768
2126,50875
2127,5952
2128,95130
2129,9077
2130,28189
2131,16850
2132,94027
2133,93090
2134,68245
2135,92218
2136,97258
2137,57906
2138,92822
2139,62875
2140,18300
2141,69079
2142,8887
2143,87113
2144,53594
2145,8501
2146,66788
2147,95061
2148,98201
2149,81690
2150,35978
2151,36375
2152,92757
2153,86865
2154,50812
2155,30431
2156,45462
2157,13606
2158,66060
2159,92951
2160,4229
2161,91334
2162,61341
2163,95125
2164,19374
2165,2555
2166,89529
2167,23644
2168,2329
2169,83410
2170,94045
2171,40339
2172,54403
2173,97916
2174,84581
2175,96017
2176,90107
2177,7312
2178,36341
2179,68502
2180,15427
2181,93720
2182,33151
2183,88735
2184,95703
2185,69678
2186,2829
2187,86742
2188,58502
2189,11513
2190,32712
2191,28923
2192,93690
2193,81378
2194,41
2195,62826
2196,18945
2197,40127
2198,26117
2199,30800
2200,74453
2201,43940
2202,93702
2203,50701
2204,6454
2205,72017
2206,75030
2207,88797
2208,43197
2209,52725
2210,92238
2211,15408
2212,41997
2213,50104
2214,3798
2215,84505
2216,98327
2217,56407
2218,7926
2219,40348
2220,89147
2221,1168
2222,46547
2223,91247
2224,95507
2225,32750
2226,94887
2227,17042
2228,9565
2229,62006
2230,53049
2231,79454
2232,22372
2233,96592
2234,11650
2235,54067
2236,52415
2237,66560
2238,73507
2239,98989
2240,56389
2241,56044
2242,12735
2243,52535
2244,68970
2245,46252
2246,73175
2247,88823
2248,58301
2249,81648
2250,18836
2251,87908
2252,19211
2253,78034
2254,98279
2255,33669
2256,28008
2257,61626
2258,33071
2259,5447
2260,75055
2261,34750
2262,17770
2263,38386
2264,47247
2265,18944
2266,38540
2267,95906
2268,69953
2269,13041
2270,33611
2271,99610
2272,91668
2273,81945
2274,31262
2275,26723
2276,91222
2277,52474
2278,61663
2279,59111
2280,1136
2281,49294
2282,85583
2283,66652
2284,90162
2285,97143
2286,83139
2287,98874
2288,63673
2289,38689
2290,30521
2291,23992
2292,19800
2293,79208
2294,43623
2295,59468
2296,77264
2297,34317
2298,7235
2299,98065
2300,51440
2301,79893
2302,15905
2303,26611
2304,50093
2305,58156
2306,57665
2307,64963
2308,35019
2309,64288
2310,24231
2311,11902
2312,68534
2313,34874
2314,47334
2315,92715
2316,34275
2317,53355
2318,40789
2319,56023
2320,91692
2321,37279
2322,7650
2323,96096
2324,84164
2325,26014
2326,46027
2327,82659
2328,34060
2329,7072
2330,58830
2331,73929
2332,58790
2333,63165
2334,7347
2335,90812
2336,86440
2337,26084
2338,81328
2339,551
2340,70455
2341,77434
2342,10235
2343,83398
2344,18745
2345,4735
2346,69395
2347,93164
2348,21144
2349,56754
2350,63611
2351,34821
2352,80500
2353,95548
2354,55167
2355,86286
2356,81309
2357,22688
2358,72230
2359,66074
2360,93765
2361,77799
2362,14779
2363,21731
2364,87981
2365,43925
2366,69205
2367,49545
2368,13927
2369,37334
2370,48307
2371,17181
2372,71199
2373,87600
2374,36041
2375,96139
2376,7708
2377,6094
2378,47381
2379,43175
2380,1417
2381,37478
2382,68737
2383,52811
2384,71301
2385,15342
2386,41133
2387,28708
2388,59198
2389,86411
2390,1670
2391,65809
2392,17331
2393,5396
2394,80982
2395,8461
2396,80587
2397,87243
2398,79974
2399,29301
2400,78696
2401,49710
2402,56632
2403,73513
2404,27561
2405,79900
2406,753
2407,74967
2408,1394
2409,84797
2410,50010
2411,99957
2412,10674
2413,8302
2414,23812
2415,66329
2416,41045
2417,42756
2418,59115
2419,60040
2420,82666
2421,49457
2422,75958
2423,3723
2424,50016
2425,37556
2426,32372
2427,97791
2428,11521
2429,48219
2430,50308
2431,3817
2432,71598
2433,63474
2434,70161
2435,61510
2436,4969
2437,50560
2438,25614
2439,197
2440,98716
2441,78511
2442,52890
2443,10488
2444,43447
2445,13779
2446,59854
2447,84154
2448,2429
2449,48149
2450,80746
2451,73085
2452,83308
2453,58359
2454,19311
2455,71977
2456,4629
2457,26629
2458,46153
2459,73761
2460,33641
2461,20082
2462,18651
2463,91893
2464,49321
2465,21015
2466,92016
2467,7445
2468,24514
2469,27837
2470,71830
2471,15557
2472,27432
2473,6280
2474,24560
2475,99549
2476,903
2477,4548
2478,55611
2479,46752
2480,42784
2481,58006
2482,37732
2483,97820
2484,17398
2485,94130
2486,40992
2487,81310
2488,9876
2489,9329
2490,86252
2491,65972
2492,1585
2493,35481
2494,85872
2495,337
2496,55711
2497,14423
2498,84429
2499,11004
2500,20984
2501,49690
2502,66904
