id,valor
293,955
294,4812
295,59163
296,35699
297,52621
298,31258
299,27093
300,47356
301,35657
302,35814
303,46338
304,45151
305,2504
306,41111
307,10025
308,14574
309,22763
310,55363
311,6388
312,11550
313,58920
314,16721
315,49487
316,44390
317,17723
318,3230
319,63804
320,22013
321,26257
322,64266
323,16347
324,70335
325,37447
326,22733
327,71101
328,1762
329,27424
330,17678
331,18598
332,53482
333,49188
334,31930
335,28252
336,74552
337,15273
338,70333
339,41102
340,7719
341,65741
342,19977
343,8992
344,51708
345,65504
346,63330
347,16486
348,33436
349,19959
350,66559
351,3738
352,17851
353,71933
354,39791
355,70589
356,24892
357,43950
358,39726
359,1755
360,7836
361,49247
362,51901
363,39154
364,14766
365,45383
366,74824
367,39711
368,59258
369,37548
370,29673
371,68445
372,71717
373,49476
374,18234
375,44617
376,74470
377,71371
378,58085
379,29881
380,10847
381,15959
382,46591
383,56428
384,46566
385,69515
386,62793
387,51535
388,21209
389,14175
390,22432
391,36573
392,54414
393,24783
394,11742
395,60933
396,68582
397,3321
398,30216
399,67370
400,56473
401,16694
402,47551
403,61365
404,53657
405,52721
406,3440
407,55972
408,64734
409,6271
410,41165
411,18675
412,26253
413,5563
414,28293
415,49101
416,38562
417,38833
418,33521
419,60833
420,24222
421,44957
422,15290
423,39147
424,44827
425,30880
426,56007
427,60770
428,29910
429,63808
430,40875
431,44095
432,38952
433,69184
434,11172
435,36109
436,66709
437,25663
438,59827
439,36783
440,32350
441,27060
442,8533
443,18133
444,30502
445,16294
446,73395
447,21495
448,61491
449,40829
450,55420
451,28335
452,11727
453,18335
454,15309
455,16357
456,5939
457,51863
458,33771
459,54579
460,70682
461,56067
462,9475
463,45631
464,42177
465,10449
466,10407
467,30901
468,2002
469,62803
470,6298
471,18548
472,70149
473,49803
474,31029
475,68497
476,63045
477,30724
478,66189
479,72918
480,5259
481,60729
482,57140
483,15170
484,41522
485,69479
486,6116
487,34560
488,54939
489,60925
490,53299
491,7704
492,50290
493,53990
494,1272
495,1201
496,42966
497,29054
498,19395
499,60088
500,20991
501,26627
502,47223
503,9036
504,13572
505,28911
506,16632
507,17782
508,51887
509,52532
510,3469
511,54811
512,41747
513,33689
514,16484
515,22469
516,24066
517,36222
518,62497
519,25645
520,67598
521,52492
522,13915
523,5654
524,5840
525,60855
526,73703
527,71794
528,24803
529,65390
530,8347
531,55024
532,29278
533,17374
534,1535
535,20066
536,43911
537,30519
538,63944
539,41275
540,65054
541,27968
542,48734
543,57187
544,60096
545,46483
546,59164
547,26156
548,1255
549,25935
550,46637
551,38188
552,65265
553,17568
554,32479
555,20618
556,52895
557,16040
558,562
559,303
560,51300
561,38285
562,10753
563,29959
564,9822
565,11662
566,32379
567,58986
568,32246
569,63636
570,12936
571,47566
572,24919
573,11933
574,54519
575,28321
576,2951
577,6824
578,4215
579,6001
580,1840
581,53772
582,5774
583,22599
584,62847
585,46508
586,19331
587,50181
588,38618
589,47511
590,5717
591,59148
592,65717
593,47724
594,6788
595,39326
596,43212
597,37462
598,73883
599,18272
600,10961
601,24668
602,61119
603,58893
604,28976
605,17076
606,73632
607,16226
608,74423
609,18371
610,23085
611,279
612,70379
613,21480
614,19118
615,42183
616,5017
617,38004
618,69459
619,62679
620,34102
621,37738
622,37210
623,48
624,41030
625,24918
626,20312
627,58929
628,20688
629,21224
630,15626
631,18984
632,11834
633,13168
634,23787
635,3598
636,50359
637,42615
638,57806
639,56960
640,37289
641,18248
642,29502
643,35985
644,52924
645,21062
646,22793
647,39923
648,43545
649,32589
650,49686
651,15780
652,39416
653,14987
654,8559
655,14922
656,9673
657,16213
658,66376
659,20750
660,70207
661,51531
662,46453
663,62800
664,13772
665,13033
666,8858
667,29565
668,14650
669,49784
670,65571
671,21395
672,46625
673,7296
674,15169
675,60999
676,69379
677,10355
678,43311
679,64875
680,13145
681,14353
682,21321
683,39931
684,42740
685,23273
686,10677
687,16358
688,24093
689,26298
690,8334
691,2691
692,7031
693,8741
694,54050
695,61893
696,2714
697,53347
698,56911
699,65228
700,72283
701,38581
702,18966
703,23434
704,514
705,64803
706,7040
707,39728
708,4888
709,70022
710,24343
711,14432
712,64596
713,26874
714,51674
715,34287
716,25196
717,2367
718,8542
719,2401
720,9524
721,2105
722,19260
723,53415
724,27199
725,63954
726,10970
727,69448
728,55239
729,72075
730,60868
731,26133
732,53845
733,35455
734,15594
735,72538
736,45384
737,54594
738,57616
739,12814
740,32303
741,17606
742,4118
743,16006
744,48190
745,19557
746,21431
747,8659
748,30477
749,46813
750,3852
751,17621
752,37562
753,11026
754,16904
755,67889
756,7785
757,27408
758,6864
759,5222
760,43081
761,5930
762,55025
763,67234
764,62982
765,66965
766,8721
767,52246
768,46333
769,37124
770,61617
771,43084
772,67983
773,29720
774,19831
775,42857
776,62700
777,66725
778,4271
779,65977
780,7091
781,40254
782,72379
783,60265
784,29651
785,57239
786,45594
787,28744
788,45894
789,4613
790,27493
791,55807
792,10060
793,37542
794,51782
795,55157
796,42008
797,8854
798,64807
799,1700
800,31581
801,10074
802,20616
803,61547
804,56146
805,23374
806,57607
807,36198
808,27356
809,22967
810,49411
811,25904
812,14798
813,35152
814,74804
815,20541
816,22057
817,13864
818,60064
819,68100
820,21481
821,1065
822,8607
823,46000
824,6468
825,22055
826,47699
827,41897
828,6064
829,7096
830,6624
831,39263
832,63959
833,68030
834,37796
835,59689
836,60713
837,50601
838,43891
839,5830
840,63451
841,57737
842,14901
843,20346
844,52114
845,64012
846,47049
847,189
848,69234
849,16832
850,14235
851,66217
852,70174
853,64225
854,58843
855,70157
856,45603
857,43470
858,66992
859,66972
860,4485
861,37475
862,72751
863,23485
864,72556
865,2510
866,63628
867,60539
868,50690
869,42155
870,65062
871,14311
872,73967
873,45277
874,6034
875,1594
876,43110
877,17278
878,44020
879,72910
880,11163
881,20643
882,64454
883,61774
884,2462
885,54749
886,30720
887,37849
888,35339
889,18992
890,32164
891,42635
892,33930
893,42530
894,54800
895,15165
896,24870
897,51731
898,55840
899,12498
900,25189
901,1614
902,11193
903,42467
904,3076
905,45136
906,19075
907,850
908,41116
909,33811
910,35166
911,40967
912,59015
913,50580
914,32174
915,67955
916,67941
917,39117
918,65303
919,51688
920,21600
921,71261
922,22926
923,12963
924,24195
925,24009
926,34087
927,29232
928,33221
929,33956
930,1626
931,54315
932,70891
933,65512
934,74431
935,42512
936,35806
937,3337
938,59292
939,56246
940,61759
941,3835
942,17157
943,63367
944,55939
945,70506
946,44675
947,23924
948,12782
949,33420
950,64252
951,74606
952,60208
953,63981
954,36057
955,13881
956,72548
957,16305
958,53057
959,56704
960,55851
961,48511
962,69556
963,43586
964,9850
965,72310
966,70656
967,9938
968,45020
969,52365
970,69119
971,32339
972,71025
973,26185
974,2312
975,45437
976,53210
977,49169
978,15709
979,11567
980,515
981,26686
982,3205
983,73410
984,22256
985,5065
986,46522
987,14450
988,59147
989,23951
990,15185
991,5705
992,41935
993,39195
994,26886
995,1655
996,9818
997,41289
998,58868
999,63453
1000,46669
1001,42288
1002,4803
1003,28750
1004,71576
1005,57190
1006,7246
1007,43605
1008,42104
1009,51011
1010,58305
1011,50528
1012,10232
1013,55403
1014,34098
1015,10099
1016,74780
1017,10757
1018,60264
1019,19353
1020,73538
1021,22676
1022,21370
1023,4150
1024,2198
1025,53048
1026,56904
1027,71850
1028,44720
1029,66471
1030,67820
1031,23653
1032,25655
1033,46919
1034,12250
1035,29554
1036,48512
1037,25445
1038,23110
1039,43344
1040,70786
1041,71745
1042,23184
1043,11710
1044,29023
1045,27603
1046,74228
1047,46950
1048,18793
1049,62911
1050,42552
1051,28242
1052,45189
1053,64131
1054,9966
1055,53706
1056,27025
1057,46897
1058,63522
1059,51200
1060,46154
1061,69315
1062,6177
1063,1465
1064,11793
1065,13917
1066,71607
1067,55572
1068,54114
1069,61320
1070,52884
1071,32919
1072,47967
1073,8560
1074,8064
1075,57081
1076,58246
1077,68615
1078,39061
1079,8973
1080,14658
1081,74168
1082,42728
1083,40735
1084,26000
1085,58181
1086,62854
1087,37242
1088,22361
1089,1362
1090,45131
1091,47436
1092,31907
1093,66242
1094,37227
1095,52779
1096,4470
1097,23609
1098,9070
1099,47785
1100,64503
1101,36847
1102,651
1103,2587
1104,13684
1105,64476
1106,1436
1107,31970
1108,71959
1109,34410
1110,17839
1111,55172
1112,7027
1113,60009
1114,24616
1115,30394
1116,49823
1117,238
1118,21436
1119,28869
1120,21262
1121,13144
1122,62828
1123,3010
1124,13497
1125,73041
1126,16158
1127,27678
1128,32730
1129,68122
1130,57120
1131,50705
1132,47960
1133,37731
1134,12034
1135,65339
1136,74703
1137,56317
1138,798
1139,11936
1140,74156
1141,57852
1142,26523
1143,68079
1144,45976
1145,44035
1146,30369
1147,33226
1148,71402
1149,39085
1150,71780
1151,69344
1152,71665
1153,34982
1154,64218
1155,68157
1156,11528
1157,31482
1158,60087
1159,71085
1160,36789
1161,31913
1162,30506
1163,28583
1164,39573
1165,62550
1166,14898
1167,53862
1168,45569
1169,33644
1170,72061
1171,74702
1172,54132
1173,40729
1174,7955
1175,23243
1176,43273
1177,25119
1178,69646
1179,31642
1180,12908
1181,318
1182,5051
1183,2408
1184,46905
1185,59430
1186,61852
1187,64091
1188,28264
1189,66157
1190,52019
1191,49606
1192,74588
1193,56197
1194,13944
1195,4052
1196,15671
1197,44214
1198,53670
1199,39036
1200,51177
1201,32547
1202,45713
1203,39260
1204,23677
1205,18005
1206,44060
1207,35400
1208,24603
1209,40932
1210,68634
1211,16184
1212,65484
1213,4428
1214,41179
1215,61208
1216,34284
1217,40873
1218,56344
1219,10275
1220,68781
1221,42988
1222,22392
1223,54830
1224,71556
1225,16640
1226,14959
1227,13724
1228,72587
1229,29233
1230,18073
1231,65035
1232,45094
1233,51891
1234,2712
1235,7727
1236,66878
1237,40554
1238,31097
1239,55030
1240,72620
1241,14866
1242,30761
1243,12397
1244,28333
1245,48417
1246,65870
1247,16799
1248,15693
1249,45857
1250,16843
1251,63281
1252,1390
1253,4386
1254,40270
1255,28643
1256,16934
1257,2489
1258,42103
1259,58739
1260,53067
1261,21357
1262,28711
1263,74846
1264,12865
1265,23302
1266,42743
1267,31673
1268,63472
1269,31730
1270,35008
1271,71915
1272,19726
1273,19599
1274,8315
1275,50747
1276,41244
1277,47268
1278,70442
1279,27794
1280,56015
1281,53806
1282,38062
1283,38017
1284,18874
1285,57595
1286,72615
1287,2218
1288,9687
1289,28117
1290,73923
1291,65493
1292,32135
1293,65155
1294,2286
1295,64439
1296,42053
1297,28828
1298,25959
1299,56291
1300,38161
1301,18569
1302,61039
1303,65231
1304,10654
1305,7618
1306,41060
1307,56283
1308,16532
1309,17453
1310,18028
1311,45279
1312,28305
1313,20829
1314,53377
1315,45205
1316,1358
1317,68346
1318,69537
1319,30846
1320,34718
1321,3869
1322,31046
1323,11858
1324,25301
1325,45516
1326,32286
1327,27047
1328,30027
1329,29642
1330,66339
1331,6638
1332,49307
1333,38524
1334,21184
1335,2978
1336,15480
1337,27789
1338,58434
1339,39650
1340,39848
1341,65278
1342,45395
1343,50435
1344,43255
1345,8967
1346,70522
1347,14469
1348,13091
1349,48241
1350,52196
1351,1548
1352,40021
1353,6729
1354,64066
1355,45385
1356,62624
1357,22528
1358,61358
1359,22388
1360,57390
1361,65761
1362,40039
1363,4508
1364,55137
1365,38110
1366,50185
1367,20003
1368,38264
1369,44542
1370,21693
1371,8749
1372,43814
1373,23903
1374,4978
1375,20601
1376,62010
1377,54070
1378,38555
1379,7578
1380,6352
1381,18347
1382,70187
1383,55858
1384,8036
1385,22833
1386,39947
1387,6131
1388,46032
1389,56471
1390,38840
1391,66803
1392,21465
1393,71110
1394,72081
1395,44408
1396,57687
1397,42642
1398,73717
1399,60018
1400,12501
1401,61699
1402,16945
1403,39274
1404,52489
1405,6336
1406,36675
1407,36364
1408,8763
1409,53061
1410,40687
1411,27882
1412,72355
1413,5212
1414,13679
1415,20143
1416,24424
1417,51619
1418,61291
1419,29017
1420,59353
1421,17313
1422,6593
1423,39238
1424,48605
1425,1739
1426,40007
1427,49448
1428,31077
1429,19945
1430,66607
1431,31660
1432,25673
1433,73661
1434,26020
1435,72531
1436,43490
1437,3215
1438,62526
1439,72330
1440,35147
1441,4394
1442,48485
1443,29994
1444,31569
1445,13259
1446,11637
1447,26341
1448,17853
1449,46279
1450,69889
1451,39634
1452,19182
1453,28190
1454,6724
1455,37265
1456,15072
1457,71966
1458,7572
1459,60142
1460,39958
1461,8416
1462,65043
1463,58983
1464,29664
1465,42182
1466,9925
1467,47083
1468,44079
1469,46443
1470,14514
1471,4987
1472,45851
1473,66041
1474,34924
1475,20868
1476,27336
1477,334
1478,42338
1479,46417
1480,73251
1481,9987
1482,51924
1483,32738
1484,72258
1485,65319
1486,30145
1487,10607
1488,64151
1489,13402
1490,30104
1491,33918
1492,72133
1493,23161
1494,15477
1495,22910
1496,21906
1497,53992
1498,37276
1499,40565
1500,55411
1501,21766
1502,53128
1503,60349
1504,36510
1505,25515
1506,6980
1507,36741
1508,19462
1509,40352
1510,53716
1511,18902
1512,53910
1513,19708
1514,72143
1515,35532
1516,37960
1517,10662
1518,21625
1519,38063
1520,32276
1521,41440
1522,67476
1523,17091
1524,8573
1525,13693
1526,53608
1527,65725
1528,30190
1529,67946
1530,16542
1531,67319
1532,11840
1533,17917
1534,33465
1535,62320
1536,65773
1537,71058
1538,35606
1539,1145
1540,18165
1541,34789
1542,43752
1543,20356
1544,6230
1545,63433
1546,10591
1547,59907
1548,34432
1549,7721
1550,23043
1551,29989
1552,53444
1553,44756
1554,5624
1555,44934
1556,57304
1557,24210
1558,51711
1559,36304
1560,74176
1561,33998
1562,36046
1563,19364
1564,70031
1565,44224
1566,18111
1567,8820
1568,19709
1569,60905
1570,63994
1571,37901
1572,47636
1573,36743
1574,53888
1575,7279
1576,6877
1577,26877
1578,53931
1579,56328
1580,36259
1581,15500
1582,3173
1583,72413
1584,15815
1585,15538
1586,28600
1587,65735
1588,17716
1589,57339
1590,74336
1591,52434
1592,18921
1593,57227
1594,61487
1595,5410
1596,15347
1597,43067
1598,42432
1599,20873
1600,22176
1601,74354
1602,9890
1603,57927
1604,29182
1605,16627
1606,4621
1607,39986
1608,16864
1609,34885
1610,523
1611,6287
1612,70931
1613,38138
1614,69877
1615,36937
1616,55141
1617,18797
1618,47348
1619,16052
1620,16829
1621,67617
1622,15694
1623,69262
1624,54712
1625,32651
1626,20386
1627,53713
1628,24597
1629,38157
1630,39360
1631,1801
1632,29669
1633,25477
1634,58697
1635,10592
1636,7890
1637,64607
1638,68245
1639,49904
1640,23740
1641,17970
1642,70398
1643,18189
1644,23015
1645,56958
1646,10694
1647,15090
1648,40353
1649,42326
1650,25611
1651,4761
1652,54869
1653,35357
1654,53065
1655,68878
1656,19750
1657,8718
1658,46664
1659,13419
1660,65237
1661,40780
1662,26272
1663,21822
1664,51922
1665,18375
1666,53459
1667,22930
1668,29598
1669,2705
1670,38261
1671,4620
1672,67156
1673,51740
1674,29443
1675,30124
1676,49037
1677,19779
1678,6212
1679,13401
1680,11113
1681,26040
1682,27921
1683,15491
1684,62841
1685,14923
1686,71793
1687,55191
1688,17025
1689,40671
1690,23747
1691,55447
1692,47698
1693,58490
1694,39315
1695,62999
1696,36023
1697,41303
1698,60244
1699,69035
1700,10743
1701,60590
1702,43385
1703,16883
1704,64394
1705,743
1706,2439
1707,7000
1708,44737
1709,5900
1710,46347
1711,21663
1712,48467
1713,10574
1714,17622
1715,35886
1716,40924
1717,2598
1718,23084
1719,62410
1720,51311
1721,72096
1722,15924
1723,14909
1724,8620
1725,21426
1726,63658
1727,23352
1728,19974
1729,9125
1730,16894
1731,20421
1732,16942
1733,21079
1734,44067
1735,49917
1736,54259
1737,40189
1738,73183
1739,26814
1740,55818
1741,59018
1742,35643
1743,66540
1744,10177
1745,8368
1746,27127
1747,50655
1748,30960
1749,34326
1750,55554
1751,39138
1752,20550
1753,52783
1754,24503
1755,61076
1756,41201
1757,25834
1758,18267
1759,38020
1760,61834
1761,15461
1762,57982
1763,59561
1764,13538
1765,47719
1766,56837
1767,13306
1768,17014
1769,37982
1770,59577
1771,7123
1772,12797
1773,39379
1774,32352
1775,47369
1776,13096
1777,17032
1778,53062
1779,31536
1780,43624
1781,43014
1782,20062
1783,15215
1784,27020
1785,6772
1786,23649
1787,21919
1788,41905
1789,53941
1790,48562
1791,63111
1792,68450
1793,60886
1794,51499
1795,7058
1796,26817
1797,35809
1798,47904
1799,18553
1800,19934
1801,59357
1802,42649
1803,51254
1804,49272
1805,8450
1806,6905
1807,39306
1808,1474
1809,49012
1810,24392
1811,15490
1812,47165
1813,30250
1814,73370
1815,29370
1816,19296
1817,1849
1818,648
1819,56373
1820,50943
1821,28467
1822,4559
1823,28833
1824,33352
1825,26051
1826,53837
1827,22134
1828,69269
1829,57323
1830,59248
1831,42771
1832,72824
1833,69878
1834,37553
1835,7133
1836,22795
1837,22851
1838,12640
1839,47388
1840,35808
1841,60001
1842,36013
1843,38515
1844,57712
1845,74334
1846,8144
1847,63892
1848,13007
1849,64318
1850,25876
1851,16793
1852,58174
1853,17440
1854,37577
1855,20034
1856,46403
1857,25109
1858,17526
1859,23631
1860,29947
1861,59754
1862,21339
1863,42931
1864,19638
1865,7181
1866,55428
1867,6614
1868,7801
1869,22612
1870,22067
1871,69291
1872,29350
1873,67853
1874,70374
1875,37710
1876,42803
1877,68543
1878,17790
1879,38516
1880,489
1881,63650
1882,49947
1883,27148
1884,12420
1885,46961
1886,13442
1887,37220
1888,67288
1889,40617
1890,4776
1891,22894
1892,11566
1893,60448
1894,62896
1895,34506
1896,46268
1897,43914
1898,33726
1899,54422
1900,66358
1901,22803
1902,8851
1903,21313
1904,2644
1905,28238
1906,46192
1907,3591
1908,32484
1909,6277
1910,63761
1911,6363
1912,46580
1913,20222
1914,2327
1915,68310
1916,32976
1917,11783
1918,18341
1919,14697
1920,62907
1921,3525
1922,38641
1923,39133
1924,19674
1925,33188
1926,23071
1927,45719
1928,3634
1929,64220
1930,2523
1931,52584
1932,72348
1933,10096
1934,64121
1935,22986
1936,74251
1937,47909
1938,4811
1939,49667
1940,48882
1941,6789
1942,32961
1943,28331
1944,43841
1945,34206
1946,11986
1947,6175
1948,31648
1949,23256
1950,46851
1951,74757
1952,16505
1953,68168
1954,26016
1955,12142
1956,12461
1957,41350
1958,49835
1959,73313
1960,33523
1961,60753
1962,9351
1963,22584
1964,63181
1965,62280
1966,59566
1967,20472
1968,59177
1969,7562
1970,1908
1971,4529
1972,15337
1973,58822
1974,59386
1975,12529
1976,25662
1977,25575
1978,13705
1979,38402
1980,25475
1981,58660
1982,11381
1983,74660
1984,15938
1985,38583
1986,65014
1987,28317
1988,5198
1989,7498
1990,33780
1991,72858
1992,19515
1993,72514
1994,74298
1995,35218
1996,8791
1997,32916
1998,23486
1999,41641
2000,4327
2001,64638
2002,15015
2003,45496
2004,43279
2005,50696
2006,67131
2007,56947
2008,66058
2009,49277
2010,7745
2011,54502
2012,6809
2013,49697
2014,11477
2015,3568
2016,68366
2017,10827
2018,7253
2019,71091
2020,7444
2021,16274
2022,50683
2023,14121
2024,34097
2025,58058
2026,73738
2027,24948
2028,33189
2029,33605
2030,49602
2031,10327
2032,25222
2033,58778
2034,55178
2035,54216
2036,64558
2037,15971
2038,26763
2039,52769
2040,52255
2041,20753
2042,67365
2043,35048
2044,64043
2045,46553
2046,420
2047,26925
2048,51078
2049,73196
2050,61153
2051,67416
2052,40592
2053,17192
2054,40072
2055,38806
2056,51908
2057,22323
2058,28779
2059,64364
2060,30196
2061,65825
2062,18774
2063,65789
2064,24223
2065,44367
2066,68293
2067,6100
2068,5983
2069,38035
2070,20978
2071,49196
2072,25302
2073,36965
2074,16117
2075,47945
2076,20415
2077,55928
2078,70297
2079,5521
2080,38988
2081,34139
2082,73668
2083,13800
2084,40306
2085,62796
2086,18594
2087,55273
2088,18513
2089,1232
2090,71356
2091,46358
2092,21708
2093,1754
2094,46614
2095,63642
2096,10977
2097,42868
2098,42417
2099,32931
2100,8669
2101,57477
2102,23156
2103,63745
2104,60067
2105,30031
2106,8751
2107,39488
2108,53918
2109,37983
2110,71237
2111,35418
2112,25763
2113,21635
2114,63918
2115,58815
2116,24791
2117,13675
2118,2000
2119,6383
2120,67448
2121,53848
2122,46161
2123,29439
2124,58309
2125,19140
2126,68526
2127,45495
2128,30074
2129,73123
2130,37381
2131,56862
2132,19822
2133,71332
2134,19375
2135,39757
2136,61092
2137,26857
2138,54802
2139,64210
2140,68876
2141,27328
2142,58760
2143,37969
2144,55
2145,8327
2146,73198
2147,30193
2148,20707
2149,12527
2150,53691
2151,46172
2152,49444
2153,1013
2154,35065
2155,23792
2156,36598
2157,31109
2158,9651
2159,61438
2160,15943
2161,43517
2162,59560
2163,4665
2164,33458
2165,518
2166,34936
2167,16758
2168,834
2169,20294
2170,13973
2171,29201
2172,16238
2173,51302
2174,28422
2175,64115
2176,64305
2177,50767
2178,5933
2179,3777
2180,19716
2181,765
2182,51965
2183,18203
2184,54305
2185,33031
2186,74436
2187,22029
2188,19770
2189,8596
2190,4666
2191,58981
2192,58224
2193,4684
2194,42702
2195,11257
2196,262
2197,68531
2198,40993
2199,748
2200,34193
2201,1981
2202,65979
2203,3586
2204,68820
2205,57743
2206,35300
2207,68697
2208,71889
2209,51486
2210,71777
2211,30089
2212,57655
2213,63859
2214,5205
2215,29
2216,40434
2217,62107
2218,50158
2219,23706
2220,27710
2221,43231
2222,27538
2223,41159
2224,41160
2225,45141
2226,37319
2227,22943
2228,55161
2229,42816
2230,69433
2231,74627
2232,47483
2233,17670
2234,29870
2235,28698
2236,12203
2237,64428
2238,27100
2239,24204
2240,42818
2241,15268
2242,22648
2243,10648
2244,52110
2245,44686
2246,54509
2247,17375
2248,20370
2249,35059
2250,36292
2251,24057
2252,810
2253,46413
2254,31487
2255,18250
2256,44578
2257,68924
2258,348
2259,36603
2260,34860
2261,928
2262,57074
2263,19649
2264,57762
2265,9934
2266,63052
2267,2537
2268,11874
2269,35123
2270,46705
2271,10832
2272,42707
2273,66912
2274,67995
2275,72753
2276,72952
2277,22726
2278,17406
2279,4317
2280,15468
2281,15382
2282,32212
2283,74590
2284,44026
2285,65879
2286,69530
2287,42840
2288,21310
2289,12117
2290,40818
2291,25508
2292,52684
2293,21024
2294,71140
2295,30531
2296,33385
2297,45184
2298,54624
2299,65882
2300,60140
2301,38805
2302,72010
2303,67636
2304,21638
2305,27003
2306,10473
2307,70455
2308,8936
2309,50526
2310,46968
2311,38502
2312,4153
2313,5949
2314,31335
2315,47804
2316,30930
2317,44492
2318,7857
2319,7113
2320,27022
2321,54683
2322,48535
2323,61160
2324,71102
2325,73277
2326,5485
2327,6830
2328,24367
2329,50067
2330,28432
2331,58381
2332,40974
2333,20445
2334,46892
2335,37669
2336,29412
2337,5744
2338,12677
2339,11132
2340,20169
2341,31951
2342,21253
2343,66750
2344,25722
2345,69144
2346,64816
2347,64312
2348,17516
2349,11262
2350,41387
2351,43420
2352,64291
2353,39764
2354,14810
2355,55458
2356,3415
2357,21705
2358,53205
2359,35155
2360,58582
2361,34892
2362,74392
2363,69464
2364,65766
2365,2465
2366,31566
2367,73358
2368,59580
2369,16477
2370,14483
2371,65168
2372,21314
2373,39124
2374,70733
2375,34279
2376,29243
2377,17577
2378,6373
2379,63027
2380,9296
2381,69896
2382,72364
2383,22643
2384,35840
2385,64156
2386,26074
2387,40537
2388,13845
2389,13793
2390,28531
2391,28509
2392,70560
2393,68770
2394,60864
2395,72827
2396,60527
2397,63848
2398,73764
2399,59584
2400,51936
2401,38109
2402,72972
2403,71256
2404,45176
2405,43234
2406,54339
2407,60859
2408,66627
2409,58528
2410,30723
2411,73192
2412,12654
2413,6134
2414,2140
2415,51634
2416,62774
2417,71464
2418,19239
2419,15913
2420,22187
2421,64359
2422,60643
2423,4738
2424,14454
2425,64502
2426,11693
2427,65642
2428,14337
2429,72966
2430,7547
2431,18488
2432,1263
2433,69550
2434,15697
2435,70861
2436,34652
2437,33679
2438,57394
2439,25731
2440,40227
2441,65123
2442,29660
2443,53603
2444,58192
2445,27742
2446,15390
2447,65600
2448,25789
2449,65671
2450,49356
2451,26247
2452,6540
2453,44364
2454,33713
2455,67140
2456,19538
2457,54295
2458,40104
2459,42481
2460,45665
2461,16865
2462,40450
2463,17117
2464,36944
2465,40711
2466,20246
2467,44924
2468,10081
2469,36274
2470,2930
2471,9570
2472,37359
2473,36730
2474,55149
2475,64002
2476,39818
2477,37922
2478,59160
2479,6491
2480,69495
2481,11225
2482,27895
2483,39674
2484,73234
2485,45997
2486,32953
2487,18467
2488,38012
2489,15602
2490,24699
2491,51706
2492,63834
2493,17569
2494,27602
2495,42927
2496,4836
2497,1863
2498,1079
2499,23488
2500,68354
2501,34489
2502,17915
2503,65218
